id	drugType	childChemblIds	parentId	linkedTargets.rows
CHEMBL2364607	Small molecule		CHEMBL2146883	ENSG00000126934
CHEMBL2374220	Small molecule			
CHEMBL261772	Small molecule			
CHEMBL290106	Small molecule	CHEMBL1447476		
CHEMBL291386	Small molecule			
CHEMBL306043	Small molecule			
CHEMBL3099773	Small molecule			
CHEMBL3218916	Small molecule			
CHEMBL3301610	Small molecule	CHEMBL4290012		ENSG00000135446
CHEMBL3301610	Small molecule	CHEMBL4290012		ENSG00000105810
CHEMBL3301610	Small molecule	CHEMBL4560869		ENSG00000135446
CHEMBL3301610	Small molecule	CHEMBL4560869		ENSG00000105810
CHEMBL3301610	Small molecule	CHEMBL4534140		ENSG00000135446
CHEMBL3301610	Small molecule	CHEMBL4534140		ENSG00000105810
CHEMBL3301610	Small molecule	CHEMBL4474565		ENSG00000135446
CHEMBL3301610	Small molecule	CHEMBL4474565		ENSG00000105810
CHEMBL3317856	Small molecule	CHEMBL3545364		
CHEMBL348000	Small molecule			
CHEMBL3544984	Small molecule			ENSG00000115353
CHEMBL3545405	Small molecule			ENSG00000163485
CHEMBL3601432	Small molecule			
CHEMBL3833327	Small molecule		CHEMBL3833405	
CHEMBL385517	Small molecule	CHEMBL2103745		ENSG00000197635
CHEMBL385517	Small molecule	CHEMBL1201743		ENSG00000197635
CHEMBL385517	Small molecule	CHEMBL3542376		ENSG00000197635
CHEMBL3989543	Small molecule		CHEMBL238071	
CHEMBL399517	Small molecule			
CHEMBL406270	Small molecule			
CHEMBL4167329	Small molecule			
CHEMBL4213970	Small molecule	CHEMBL4204280		ENSG00000100030
CHEMBL4213970	Small molecule	CHEMBL4204280		ENSG00000102882
CHEMBL4228713	Small molecule			
CHEMBL4297398	Small molecule			
CHEMBL4297736	Antibody			ENSG00000170017
CHEMBL4297736	Antibody			ENSG00000188229
CHEMBL4297736	Antibody			ENSG00000101162
CHEMBL4297736	Antibody			ENSG00000198033
CHEMBL4297736	Antibody			ENSG00000127824
CHEMBL4297736	Antibody			ENSG00000258947
CHEMBL4297736	Antibody			ENSG00000167552
CHEMBL4297736	Antibody			ENSG00000104833
CHEMBL4297736	Antibody			ENSG00000261456
CHEMBL4297736	Antibody			ENSG00000196230
CHEMBL4297736	Antibody			ENSG00000123416
CHEMBL4297736	Antibody			ENSG00000167553
CHEMBL4297736	Antibody			ENSG00000152086
CHEMBL4297736	Antibody			ENSG00000137267
CHEMBL4297736	Antibody			ENSG00000137285
CHEMBL4297736	Antibody			ENSG00000176014
CHEMBL4298072	Unknown			
CHEMBL437694	Small molecule			
CHEMBL443052	Small molecule			
CHEMBL457	Small molecule			ENSG00000186951
CHEMBL4639395	Unknown			
CHEMBL4650405	Protein			ENSG00000169174
CHEMBL4650407	Unknown			
CHEMBL4650477	Oligonucleotide		CHEMBL4650261	
CHEMBL467754	Small molecule			
CHEMBL467888	Small molecule			ENSG00000169083
CHEMBL4802217	Unknown			
CHEMBL488937	Small molecule			
CHEMBL491604	Small molecule			
CHEMBL5095217	Unknown			
CHEMBL5095304	Protein			
CHEMBL515839	Small molecule			
CHEMBL594828	Small molecule			
CHEMBL62492	Small molecule			
CHEMBL63323	Small molecule			
CHEMBL75013	Small molecule	CHEMBL2358658		
CHEMBL77419	Protein			
CHEMBL830	Small molecule	CHEMBL536971		ENSG00000115758
CHEMBL830	Small molecule	CHEMBL1201037		ENSG00000115758
CHEMBL1094041	Small molecule			
CHEMBL112834	Small molecule			
CHEMBL114464	Small molecule			
CHEMBL1185	Small molecule			ENSG00000179546
CHEMBL1185	Small molecule			ENSG00000135312
CHEMBL1200384	Small molecule			ENSG00000113580
CHEMBL1200667	Small molecule		CHEMBL954	
CHEMBL1201196	Small molecule	CHEMBL1200725		
CHEMBL1201273	Small molecule	CHEMBL1200893		ENSG00000169252
CHEMBL1201274	Small molecule	CHEMBL1200837		ENSG00000043591
CHEMBL1201303	Small molecule	CHEMBL1908377		
CHEMBL1201303	Small molecule	CHEMBL4303307		
CHEMBL1201303	Small molecule	CHEMBL2105340		
CHEMBL1201303	Small molecule	CHEMBL4645638		
CHEMBL1201303	Small molecule	CHEMBL1572280		
CHEMBL1201303	Small molecule	CHEMBL5198359		
CHEMBL1201569	Unknown			ENSG00000220205
CHEMBL1201731	Small molecule		CHEMBL434394	ENSG00000043591
CHEMBL1201731	Small molecule		CHEMBL434394	ENSG00000169252
CHEMBL1209676	Small molecule			
CHEMBL1231847	Small molecule			
CHEMBL1234570	Small molecule			
CHEMBL1236184	Small molecule			
CHEMBL1524273	Small molecule			
CHEMBL1537	Small molecule	CHEMBL1201041		
CHEMBL1697825	Small molecule			
CHEMBL1732	Small molecule	CHEMBL1200517		ENSG00000179546
CHEMBL1743005	Antibody			ENSG00000101017
CHEMBL175970	Small molecule			
CHEMBL1771	Small molecule	CHEMBL1083385		ENSG00000169313
CHEMBL177820	Small molecule			
CHEMBL1793892	Small molecule			
CHEMBL189959	Small molecule	CHEMBL191896		
CHEMBL190467	Small molecule			
CHEMBL1950553	Small molecule			ENSG00000128271
CHEMBL206834	Small molecule			ENSG00000097007
CHEMBL206834	Small molecule			ENSG00000254087
CHEMBL210084	Small molecule			
CHEMBL2104585	Small molecule	CHEMBL3343738		
CHEMBL2104585	Small molecule	CHEMBL3186947		
CHEMBL2104585	Small molecule	CHEMBL4303208		
CHEMBL2104985	Small molecule		CHEMBL590985	
CHEMBL2107859	Unknown			ENSG00000187010
CHEMBL2107885	Enzyme			ENSG00000122194
CHEMBL2108290	Protein			ENSG00000187266
CHEMBL2108594	Protein			
CHEMBL2108708	Antibody			ENSG00000215182
CHEMBL2108956	Unknown			
CHEMBL21932	Small molecule	CHEMBL1762657		
CHEMBL220087	Small molecule			
CHEMBL2325741	Small molecule			ENSG00000105221
CHEMBL2325741	Small molecule			ENSG00000117020
CHEMBL2325741	Small molecule			ENSG00000142208
CHEMBL2364665	Small molecule			
CHEMBL2364835	Small molecule	CHEMBL3217228		
CHEMBL253825	Small molecule			
CHEMBL300461	Small molecule			
CHEMBL3039537	Enzyme			
CHEMBL3134375	Small molecule			
CHEMBL317094	Small molecule	CHEMBL3183293		ENSG00000159640
CHEMBL3185781	Small molecule			
CHEMBL3289038	Small molecule			
CHEMBL3309995	Small molecule			
CHEMBL3329674	Small molecule			
CHEMBL338076	Small molecule			
CHEMBL360861	Small molecule	CHEMBL553090		
CHEMBL361812	Small molecule			ENSG00000183134
CHEMBL361812	Small molecule			ENSG00000006638
CHEMBL3697701	Small molecule			
CHEMBL3707243	Small molecule		CHEMBL1201335	
CHEMBL3707399	Small molecule			ENSG00000152578
CHEMBL3707399	Small molecule			ENSG00000125675
CHEMBL3707399	Small molecule			ENSG00000120251
CHEMBL3707399	Small molecule			ENSG00000155511
CHEMBL374936	Small molecule	CHEMBL403415		
CHEMBL3752911	Small molecule			
CHEMBL3833368	Small molecule		CHEMBL1173055	ENSG00000143799
CHEMBL3833368	Small molecule		CHEMBL1173055	ENSG00000041880
CHEMBL3833368	Small molecule		CHEMBL1173055	ENSG00000129484
CHEMBL397022	Small molecule			
CHEMBL4067483	Small molecule			
CHEMBL4078261	Small molecule			
CHEMBL4098878	Small molecule			
CHEMBL417007	Small molecule			
CHEMBL4297241	Gene			
CHEMBL4297598	Small molecule	CHEMBL4298147		ENSG00000131203
CHEMBL4298056	Unknown			
CHEMBL4298124	Antibody			ENSG00000188389
CHEMBL4298130	Antibody			
CHEMBL43280	Small molecule	CHEMBL3560728		
CHEMBL439009	Small molecule			
CHEMBL440554	Small molecule			
CHEMBL442437	Small molecule			
CHEMBL4564126	Unknown			
CHEMBL4594431	Small molecule			
CHEMBL4594512	Unknown			
CHEMBL461194	Small molecule			
CHEMBL469448	Small molecule			
CHEMBL479079	Small molecule			
CHEMBL4802155	Small molecule			
CHEMBL4851806	Unknown			
CHEMBL486422	Small molecule			
CHEMBL498486	Small molecule			
CHEMBL49943	Small molecule	CHEMBL2106726		
CHEMBL5078078	Unknown			
CHEMBL5095294	Antibody			
CHEMBL511942	Small molecule			
CHEMBL517140	Small molecule	CHEMBL2031739		ENSG00000101180
CHEMBL54922	Small molecule			
CHEMBL551442	Small molecule			
CHEMBL582912	Small molecule			
CHEMBL595118	Small molecule			
CHEMBL63861	Small molecule			
CHEMBL63893	Small molecule			
CHEMBL656	Small molecule	CHEMBL1200890		ENSG00000112038
CHEMBL656	Small molecule	CHEMBL3989826		ENSG00000112038
CHEMBL65717	Small molecule			
CHEMBL704	Small molecule			ENSG00000132170
CHEMBL704	Small molecule			ENSG00000012779
CHEMBL704	Small molecule			ENSG00000073756
CHEMBL704	Small molecule			ENSG00000095303
CHEMBL103735	Small molecule	CHEMBL3989809		
CHEMBL103735	Small molecule	CHEMBL3215883		
CHEMBL104	Small molecule			
CHEMBL106502	Small molecule			
CHEMBL1082618	Small molecule			
CHEMBL1088977	Small molecule			
CHEMBL1092	Small molecule		CHEMBL1490	ENSG00000168539
CHEMBL1099010	Small molecule			
CHEMBL112570	Small molecule			
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000144285
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000183873
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000007314
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000136546
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000136531
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000169432
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000153253
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000168356
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000196876
CHEMBL1201020	Small molecule		CHEMBL517	ENSG00000185313
CHEMBL1230270	Small molecule	CHEMBL1398213		
CHEMBL1230763	Small molecule			
CHEMBL1231533	Small molecule			
CHEMBL1330	Small molecule			
CHEMBL1411210	Small molecule			
CHEMBL1433361	Small molecule	CHEMBL2103773		
CHEMBL148	Small molecule	CHEMBL43708		
CHEMBL155103	Small molecule			
CHEMBL157101	Small molecule			
CHEMBL1628161	Small molecule			
CHEMBL1707	Small molecule		CHEMBL841	ENSG00000112038
CHEMBL1738758	Small molecule	CHEMBL4298158		ENSG00000166851
CHEMBL1738758	Small molecule	CHEMBL1774489		ENSG00000166851
CHEMBL1819272	Small molecule			
CHEMBL1970071	Small molecule			
CHEMBL2028987	Protein		CHEMBL415606	ENSG00000109163
CHEMBL205929	Small molecule			
CHEMBL2103883	Small molecule	CHEMBL2105758		ENSG00000117400
CHEMBL2104534	Small molecule			
CHEMBL2104769	Small molecule		CHEMBL8809	
CHEMBL2106710	Small molecule		CHEMBL2104262	ENSG00000150594
CHEMBL2106710	Small molecule		CHEMBL2104262	ENSG00000184160
CHEMBL2106710	Small molecule		CHEMBL2104262	ENSG00000274286
CHEMBL2108253	Antibody			ENSG00000105388
CHEMBL2109516	Antibody			ENSG00000102854
CHEMBL2110773	Small molecule	CHEMBL2105977		
CHEMBL2110774	Small molecule	CHEMBL2105980		ENSG00000196639
CHEMBL2110796	Small molecule	CHEMBL2106083		
CHEMBL23588	Small molecule			
CHEMBL2443138	Small molecule			
CHEMBL248712	Small molecule			
CHEMBL255863	Small molecule	CHEMBL1201740		ENSG00000097007
CHEMBL255863	Small molecule	CHEMBL1201740		ENSG00000186716
CHEMBL271591	Small molecule			
CHEMBL283766	Small molecule			
CHEMBL298470	Small molecule	CHEMBL2364635		
CHEMBL3183117	Small molecule			
CHEMBL3183654	Small molecule			
CHEMBL3218390	Small molecule			
CHEMBL3301668	Protein			ENSG00000180914
CHEMBL3301800	Small molecule	CHEMBL3184906		
CHEMBL3330410	Small molecule			
CHEMBL33899	Small molecule			
CHEMBL343448	Protein			ENSG00000116478
CHEMBL343448	Protein			ENSG00000171720
CHEMBL343448	Protein			ENSG00000094631
CHEMBL343448	Protein			ENSG00000196591
CHEMBL343448	Protein			ENSG00000108840
CHEMBL343448	Protein			ENSG00000061273
CHEMBL343448	Protein			ENSG00000147099
CHEMBL343448	Protein			ENSG00000163517
CHEMBL343448	Protein			ENSG00000068024
CHEMBL343448	Protein			ENSG00000048052
CHEMBL343448	Protein			ENSG00000100429
CHEMBL3621292	Small molecule			
CHEMBL369251	Small molecule			
CHEMBL3707297	Antibody			ENSG00000107159
CHEMBL3707354	Small molecule			ENSG00000160716
CHEMBL3707354	Small molecule			ENSG00000101204
CHEMBL3763743	Small molecule			
CHEMBL387675	Protein			
CHEMBL3989978	Oligonucleotide			ENSG00000177885
CHEMBL3990804	Small molecule	CHEMBL3989761		
CHEMBL4089402	Small molecule			
CHEMBL4297192	Small molecule			
CHEMBL4297235	Unknown			ENSG00000184937
CHEMBL4297290	Small molecule			ENSG00000160191
CHEMBL4297378	Small molecule		CHEMBL4298137	
CHEMBL4297962	Unknown			
CHEMBL4303525	Small molecule			ENSG00000116044
CHEMBL449062	Small molecule			
CHEMBL4522930	Unknown			
CHEMBL4650290	Antibody			ENSG00000146648
CHEMBL47146	Small molecule			
CHEMBL4802214	Small molecule			
CHEMBL495492	Small molecule			
CHEMBL497689	Small molecule			
CHEMBL507870	Small molecule	CHEMBL3301680		
CHEMBL5090394	Unknown			
CHEMBL54918	Small molecule			
CHEMBL566603	Small molecule			
CHEMBL570111	Small molecule			
CHEMBL605580	Small molecule			
CHEMBL6318	Small molecule			ENSG00000140009
CHEMBL6318	Small molecule			ENSG00000091831
CHEMBL65230	Small molecule	CHEMBL481608		
CHEMBL713	Small molecule			
CHEMBL1089495	Small molecule			
CHEMBL1162488	Small molecule			
CHEMBL1168	Small molecule			ENSG00000159640
CHEMBL1182833	Small molecule	CHEMBL984		ENSG00000138435
CHEMBL1182833	Small molecule	CHEMBL984		ENSG00000196811
CHEMBL1182833	Small molecule	CHEMBL984		ENSG00000170175
CHEMBL1182833	Small molecule	CHEMBL984		ENSG00000135902
CHEMBL1182833	Small molecule	CHEMBL984		ENSG00000108556
CHEMBL1200376	Small molecule			ENSG00000113580
CHEMBL1200569	Small molecule		CHEMBL113	ENSG00000163485
CHEMBL1200569	Small molecule		CHEMBL113	ENSG00000170425
CHEMBL1200569	Small molecule		CHEMBL113	ENSG00000282608
CHEMBL1200569	Small molecule		CHEMBL113	ENSG00000128271
CHEMBL1200582	Small molecule		CHEMBL601	
CHEMBL1200944	Small molecule		CHEMBL403	
CHEMBL1233300	Small molecule			
CHEMBL1234151	Small molecule			
CHEMBL1236882	Small molecule			
CHEMBL1256575	Small molecule			
CHEMBL1275	Small molecule		CHEMBL531	ENSG00000149295
CHEMBL1275	Small molecule		CHEMBL531	ENSG00000151577
CHEMBL1275	Small molecule		CHEMBL531	ENSG00000169676
CHEMBL1275	Small molecule		CHEMBL531	ENSG00000069696
CHEMBL1275	Small molecule		CHEMBL531	ENSG00000184845
CHEMBL128	Small molecule	CHEMBL1201150		ENSG00000179546
CHEMBL128	Small molecule	CHEMBL1201150		ENSG00000135312
CHEMBL1355	Small molecule			
CHEMBL14060	Small molecule	CHEMBL2107497		
CHEMBL14227	Small molecule			
CHEMBL152649	Small molecule			
CHEMBL172854	Small molecule			
CHEMBL1743081	Antibody			ENSG00000169194
CHEMBL1888176	Small molecule	CHEMBL3084748		ENSG00000133019
CHEMBL1888176	Small molecule	CHEMBL3084748		ENSG00000181072
CHEMBL1929396	Small molecule	CHEMBL1929387		ENSG00000197635
CHEMBL1939876	Small molecule			
CHEMBL2009089	Small molecule	CHEMBL2028294		
CHEMBL2009089	Small molecule	CHEMBL112302		
CHEMBL205792	Small molecule			
CHEMBL2096639	Protein		CHEMBL1200558	
CHEMBL2105638	Small molecule		CHEMBL2105637	
CHEMBL2106065	Small molecule		CHEMBL2110791	
CHEMBL2106195	Small molecule		CHEMBL778	ENSG00000150594
CHEMBL2106195	Small molecule		CHEMBL778	ENSG00000184160
CHEMBL2106195	Small molecule		CHEMBL778	ENSG00000274286
CHEMBL2107830	Small molecule			ENSG00000140675
CHEMBL2107842	Protein			ENSG00000142166
CHEMBL2107842	Protein			ENSG00000159110
CHEMBL2108724	Protein			ENSG00000112164
CHEMBL2109604	Antibody			ENSG00000150782
CHEMBL2182052	Small molecule			
CHEMBL230006	Small molecule			
CHEMBL2315932	Small molecule			
CHEMBL232827	Small molecule			
CHEMBL2365279	Small molecule	CHEMBL3217229		
CHEMBL2393168	Small molecule			
CHEMBL2407750	Small molecule			
CHEMBL2408240	Small molecule			
CHEMBL250787	Small molecule			
CHEMBL270545	Small molecule			
CHEMBL286013	Small molecule	CHEMBL1650317		
CHEMBL290077	Small molecule	CHEMBL1780215		
CHEMBL290352	Small molecule			ENSG00000006432
CHEMBL290352	Small molecule			ENSG00000173327
CHEMBL290352	Small molecule			ENSG00000139625
CHEMBL290352	Small molecule			ENSG00000073803
CHEMBL290352	Small molecule			ENSG00000130758
CHEMBL3039545	Protein			ENSG00000105329
CHEMBL3039545	Protein			ENSG00000092969
CHEMBL3039545	Protein			ENSG00000119699
CHEMBL305660	Small molecule			ENSG00000196639
CHEMBL3236637	Small molecule			
CHEMBL326523	Small molecule			
CHEMBL326611	Small molecule			
CHEMBL328560	Small molecule			ENSG00000104267
CHEMBL328560	Small molecule			ENSG00000168748
CHEMBL328560	Small molecule			ENSG00000133742
CHEMBL328560	Small molecule			ENSG00000164879
CHEMBL328560	Small molecule			ENSG00000131686
CHEMBL328560	Small molecule			ENSG00000074410
CHEMBL328560	Small molecule			ENSG00000118298
CHEMBL328560	Small molecule			ENSG00000107159
CHEMBL328560	Small molecule			ENSG00000167434
CHEMBL328560	Small molecule			ENSG00000185015
CHEMBL328560	Small molecule			ENSG00000169239
CHEMBL328560	Small molecule			ENSG00000174990
CHEMBL3286735	Small molecule			
CHEMBL3301585	Antibody			ENSG00000188229
CHEMBL3301585	Antibody			ENSG00000101162
CHEMBL3301585	Antibody			ENSG00000198033
CHEMBL3301585	Antibody			ENSG00000127824
CHEMBL3301585	Antibody			ENSG00000258947
CHEMBL3301585	Antibody			ENSG00000167552
CHEMBL3301585	Antibody			ENSG00000104833
CHEMBL3301585	Antibody			ENSG00000261456
CHEMBL3301585	Antibody			ENSG00000196230
CHEMBL3301585	Antibody			ENSG00000123416
CHEMBL3301585	Antibody			ENSG00000167553
CHEMBL3301585	Antibody			ENSG00000152086
CHEMBL3301585	Antibody			ENSG00000137267
CHEMBL3301585	Antibody			ENSG00000137285
CHEMBL3301585	Antibody			ENSG00000176014
CHEMBL3301585	Antibody			ENSG00000012124
CHEMBL3422010	Small molecule			
CHEMBL351706	Small molecule			
CHEMBL3545388	Small molecule			ENSG00000149295
CHEMBL368329	Small molecule			
CHEMBL3707207	Oligosaccharide			
CHEMBL3707294	Antibody			ENSG00000146648
CHEMBL3819553	Small molecule			
CHEMBL398989	Small molecule			
CHEMBL3990021	Antibody			
CHEMBL402262	Small molecule			
CHEMBL4068611	Small molecule			ENSG00000113580
CHEMBL4082726	Small molecule			
CHEMBL4226151	Small molecule			
CHEMBL4297247	Gene			
CHEMBL4297645	Unknown			
CHEMBL4298085	Antibody			ENSG00000089692
CHEMBL4558527	Small molecule			
CHEMBL4567838	Unknown			
CHEMBL4594505	Antibody			ENSG00000048462
CHEMBL4594505	Antibody			ENSG00000198851
CHEMBL4594505	Antibody			ENSG00000160654
CHEMBL4594505	Antibody			ENSG00000167286
CHEMBL4594590	Protein			
CHEMBL463763	Small molecule			
CHEMBL4650439	Antibody			
CHEMBL473922	Small molecule			
CHEMBL4802138	Small molecule			
CHEMBL4861471	Small molecule			
CHEMBL5178416	unknown			
CHEMBL5198592	unknown			
CHEMBL538867	Small molecule	CHEMBL2105764		ENSG00000128602
CHEMBL564085	Small molecule			
CHEMBL568150	Small molecule			
CHEMBL58711	Small molecule			
CHEMBL59898	Small molecule			
CHEMBL9194	Small molecule	CHEMBL2106068		ENSG00000151617
CHEMBL932	Small molecule			ENSG00000138735
CHEMBL932	Small molecule			ENSG00000065989
CHEMBL932	Small molecule			ENSG00000172572
CHEMBL932	Small molecule			ENSG00000139053
CHEMBL932	Small molecule			ENSG00000185527
CHEMBL932	Small molecule			ENSG00000186642
CHEMBL932	Small molecule			ENSG00000205268
CHEMBL932	Small molecule			ENSG00000115252
CHEMBL932	Small molecule			ENSG00000160191
CHEMBL932	Small molecule			ENSG00000133256
CHEMBL932	Small molecule			ENSG00000113448
CHEMBL932	Small molecule			ENSG00000184588
CHEMBL932	Small molecule			ENSG00000156973
CHEMBL932	Small molecule			ENSG00000132915
CHEMBL932	Small molecule			ENSG00000152270
CHEMBL932	Small molecule			ENSG00000095464
CHEMBL932	Small molecule			ENSG00000113231
CHEMBL932	Small molecule			ENSG00000112541
CHEMBL932	Small molecule			ENSG00000123360
CHEMBL932	Small molecule			ENSG00000105650
CHEMBL932	Small molecule			ENSG00000154678
CHEMBL932	Small molecule			ENSG00000073417
CHEMBL932	Small molecule			ENSG00000171408
CHEMBL932	Small molecule			ENSG00000112759
CHEMBL1075790	Small molecule			
CHEMBL1089641	Small molecule	CHEMBL1640		
CHEMBL1090089	Small molecule			ENSG00000112062
CHEMBL1160567	Small molecule			
CHEMBL1161222	Small molecule			
CHEMBL1163070	Small molecule			
CHEMBL11722	Small molecule			
CHEMBL1200612	Small molecule		CHEMBL1086	ENSG00000185313
CHEMBL1200612	Small molecule		CHEMBL1086	ENSG00000183873
CHEMBL1200757	Small molecule		CHEMBL185073	ENSG00000138435
CHEMBL1200757	Small molecule		CHEMBL185073	ENSG00000196811
CHEMBL1200757	Small molecule		CHEMBL185073	ENSG00000170175
CHEMBL1200757	Small molecule		CHEMBL185073	ENSG00000135902
CHEMBL1200757	Small molecule		CHEMBL185073	ENSG00000108556
CHEMBL1201506	Antibody			ENSG00000105383
CHEMBL1201734	Small molecule		CHEMBL487253	
CHEMBL1209018	Small molecule			
CHEMBL1213327	Small molecule			
CHEMBL1215	Small molecule	CHEMBL2062264		ENSG00000120907
CHEMBL1215	Small molecule	CHEMBL2062264		ENSG00000171873
CHEMBL1215	Small molecule	CHEMBL2062264		ENSG00000170214
CHEMBL1215	Small molecule	CHEMBL1200339		ENSG00000120907
CHEMBL1215	Small molecule	CHEMBL1200339		ENSG00000171873
CHEMBL1215	Small molecule	CHEMBL1200339		ENSG00000170214
CHEMBL1231399	Small molecule			
CHEMBL1289601	Small molecule	CHEMBL3527309		ENSG00000102755
CHEMBL1289601	Small molecule	CHEMBL3527309		ENSG00000037280
CHEMBL1289601	Small molecule	CHEMBL3527309		ENSG00000128052
CHEMBL1289601	Small molecule	CHEMBL2105704		ENSG00000102755
CHEMBL1289601	Small molecule	CHEMBL2105704		ENSG00000037280
CHEMBL1289601	Small molecule	CHEMBL2105704		ENSG00000128052
CHEMBL1352	Small molecule			
CHEMBL14012	Small molecule	CHEMBL2106595		
CHEMBL142635	Small molecule	CHEMBL1257069		ENSG00000171873
