id	biotype	alternativeGenes	subcellular_location	subcellular_location_label
ENSG00000176435	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000176435	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000177673	protein_coding		Cytoplasm	Cellular component
ENSG00000178685	protein_coding		Nucleus	Cellular component
ENSG00000178685	protein_coding		Cytoplasm	Cellular component
ENSG00000178685	protein_coding		Nucleoli rim	Nucleolus
ENSG00000178685	protein_coding		Cytosol	Cytosol
ENSG00000178685	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000178772	protein_coding		Secreted	Cellular component
ENSG00000188558	protein_coding		Cell membrane	Cellular component
ENSG00000188659	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000188659	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000196099	protein_coding		Cell membrane	Cellular component
ENSG00000196793	protein_coding		Nucleus	Cellular component
ENSG00000196793	protein_coding		Nuclear bodies	Nuclear body
ENSG00000196793	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000198000	protein_coding		Nucleus	Cellular component
ENSG00000198000	protein_coding		Nucleoli	Nucleolus
ENSG00000198000	protein_coding		Mitotic chromosome	Chromosome
ENSG00000198203	protein_coding		Cytoplasm	Cellular component
ENSG00000198203	protein_coding		Lysosome	Cellular component
ENSG00000198851	protein_coding		Cell membrane	Cellular component
ENSG00000198851	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000198851	protein_coding		Plasma membrane	Cell membrane
ENSG00000198851	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000204065	protein_coding		Nucleus	Cellular component
ENSG00000204065	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000204311	protein_coding		Peroxisome membrane	Cellular component
ENSG00000204311	protein_coding		Cell projection	Cellular component
ENSG00000204644	protein_coding	['ENSG00000226858', 'ENSG00000206510', 'ENSG00000232099', 'ENSG00000234669', 'ENSG00000223858', 'ENSG00000223852']	Nucleus	Cellular component
ENSG00000204897	protein_coding		Cytoplasm	Cellular component
ENSG00000204897	protein_coding		Vesicles	Vesicle
ENSG00000205918	transcribed_unprocessed_pseudogene		Cytoplasm	Cellular component
ENSG00000211655	IG_V_gene	['ENSG00000273737']	Secreted	Cellular component
ENSG00000211655	IG_V_gene	['ENSG00000273737']	Cell membrane	Cellular component
ENSG00000211695	TR_V_gene		Cell membrane	Cellular component
ENSG00000211794	TR_V_gene		Cell membrane	Cellular component
ENSG00000214193	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000214193	protein_coding		Plasma membrane	Cell membrane
ENSG00000228517	protein_coding		Nucleoli	Nucleolus
ENSG00000232388	protein_coding		Membrane	Cellular component
ENSG00000232388	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000232388	protein_coding		Cytosol	Cytosol
ENSG00000248385	protein_coding	['ENSG00000275123', 'ENSG00000276604', 'ENSG00000276355', 'ENSG00000273875', 'ENSG00000274889', 'ENSG00000275806', 'ENSG00000276145', 'ENSG00000275384', 'ENSG00000277178']	Cell membrane	Cellular component
ENSG00000255012	protein_coding		Cell membrane	Cellular component
ENSG00000256043	protein_coding	['ENSG00000263238']	Lysosome	Cellular component
ENSG00000263001	protein_coding		Cytoplasm	Cellular component
ENSG00000263001	protein_coding		Nucleus	Cellular component
ENSG00000263001	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000275034	protein_coding		Cytoplasm	Cellular component
ENSG00000275034	protein_coding		Nucleus	Cellular component
ENSG00000275034	protein_coding		Centriolar satellite	Centriolar satellite
ENSG00000277224	protein_coding		Nucleus	Cellular component
ENSG00000277224	protein_coding		Chromosome	Cellular component
ENSG00000277224	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000277224	protein_coding		Cytosol	Cytosol
ENSG00000277481	protein_coding		Cell membrane	Cellular component
ENSG00000278599	protein_coding		Cell membrane	Cellular component
ENSG00000278599	protein_coding		Vesicles	Vesicle
ENSG00000284713	protein_coding		Membrane	Cellular component
ENSG00000005073	protein_coding		Nucleus	Cellular component
ENSG00000005073	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000008130	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000008130	protein_coding		Cytosol	Cytosol
ENSG00000058085	protein_coding		Secreted	Cellular component
ENSG00000058085	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000058085	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000058085	protein_coding		Predicted to be secreted	
ENSG00000061938	protein_coding		Cell membrane	Cellular component
ENSG00000061938	protein_coding		Nucleus	Cellular component
ENSG00000061938	protein_coding		Endosome	Cellular component
ENSG00000061938	protein_coding		Cell junction	Cellular component
ENSG00000061938	protein_coding		Cytoplasmic vesicle membrane	Cellular component
ENSG00000061938	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000061938	protein_coding		Membrane	Cellular component
ENSG00000061938	protein_coding		Cytoplasm	Cellular component
ENSG00000061938	protein_coding		Plasma membrane	Cell membrane
ENSG00000061938	protein_coding		Vesicles	Vesicle
ENSG00000072858	protein_coding		Membrane	Cellular component
ENSG00000073067	protein_coding		Endoplasmic reticulum lumen	Cellular component
ENSG00000073067	protein_coding		Cell membrane	Cellular component
ENSG00000073067	protein_coding		Microsome membrane	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Cytoplasm	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Cell projection	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Cell membrane	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Cell junction	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Membrane	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Endoplasmic reticulum	Cellular component
ENSG00000085733	protein_coding	['ENSG00000288401']	Cytosol	Cytosol
ENSG00000085733	protein_coding	['ENSG00000288401']	Plasma membrane	Cell membrane
ENSG00000085733	protein_coding	['ENSG00000288401']	Golgi apparatus	Golgi apparatus
ENSG00000085733	protein_coding	['ENSG00000288401']	Vesicles	Vesicle
ENSG00000091009	protein_coding		Cytoplasm	Cellular component
ENSG00000091009	protein_coding		Nucleus speckle	Cellular component
ENSG00000091009	protein_coding		Nuclear speckles	Nucleus speckle
ENSG00000101187	protein_coding		Cell membrane	Cellular component
ENSG00000101187	protein_coding		Cell Junctions	Cell junction
ENSG00000101337	protein_coding		Membrane	Cellular component
ENSG00000101337	protein_coding		Early endosome	Cellular component
ENSG00000101577	protein_coding		Nucleus	Cellular component
ENSG00000101577	protein_coding		Cytoplasm	Cellular component
ENSG00000101577	protein_coding		Cytosol	Cytosol
ENSG00000101577	protein_coding		Actin filaments	Cytoskeleton
ENSG00000101577	protein_coding		Plasma membrane	Cell membrane
ENSG00000104980	protein_coding		Mitochondrion inner membrane	Cellular component
ENSG00000104980	protein_coding		Mitochondrion matrix	Cellular component
ENSG00000104980	protein_coding		Mitochondria	Mitochondrion
ENSG00000106688	protein_coding		Cell membrane	Cellular component
ENSG00000106688	protein_coding		Apical cell membrane	Cellular component
ENSG00000106688	protein_coding		Synapse	Cellular component
ENSG00000106688	protein_coding		Early endosome membrane	Cellular component
ENSG00000106688	protein_coding		Late endosome membrane	Cellular component
ENSG00000106688	protein_coding		Recycling endosome membrane	Cellular component
ENSG00000108591	protein_coding		Nucleus	Cellular component
ENSG00000108591	protein_coding		Cytoplasm	Cellular component
ENSG00000108591	protein_coding		Cytosol	Cytosol
ENSG00000108591	protein_coding		Vesicles	Vesicle
ENSG00000108591	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000110921	protein_coding		Cytoplasm	Cellular component
ENSG00000110921	protein_coding		Peroxisome	Cellular component
ENSG00000110921	protein_coding		Cytosol	Cytosol
ENSG00000110921	protein_coding		Vesicles	Vesicle
ENSG00000113621	protein_coding		Cell projection	Cellular component
ENSG00000113621	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000113851	protein_coding		Cytoplasm	Cellular component
ENSG00000113851	protein_coding		Nucleus	Cellular component
ENSG00000114446	protein_coding		Cell projection	Cellular component
ENSG00000114446	protein_coding		Cytoplasm	Cellular component
ENSG00000114446	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000117090	protein_coding		Cell membrane	Cellular component
ENSG00000117090	protein_coding		[Isoform 3]: Secreted	Cellular component
ENSG00000117090	protein_coding		[Isoform 4]: Cell membrane	Cellular component
ENSG00000120563	protein_coding		Secreted	Cellular component
ENSG00000123595	protein_coding		Cell membrane	Cellular component
ENSG00000123595	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000123595	protein_coding		Late endosome	Cellular component
ENSG00000123595	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000123595	protein_coding		Cytoplasmic vesicle membrane	Cellular component
ENSG00000123595	protein_coding		Melanosome	Cellular component
ENSG00000123595	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000123595	protein_coding		Cytosol	Cytosol
ENSG00000124194	protein_coding		Endoplasmic reticulum	Endoplasmic reticulum
ENSG00000125551	protein_coding		Secreted	Cellular component
ENSG00000125551	protein_coding		Vesicles	Vesicle
ENSG00000125551	protein_coding		Predicted to be secreted	
ENSG00000125618	protein_coding		Nucleus	Cellular component
ENSG00000125618	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000127362	protein_coding		Membrane	Cellular component
ENSG00000132541	protein_coding		Cytoplasm	Cellular component
ENSG00000132541	protein_coding		Nucleus	Cellular component
ENSG00000132541	protein_coding		Peroxisome	Cellular component
ENSG00000132541	protein_coding		Mitochondrion	Cellular component
ENSG00000136404	protein_coding		Lysosome membrane	Cellular component
ENSG00000137252	protein_coding		Cell membrane	Cellular component
ENSG00000138640	protein_coding		Cytosol	Cytosol
ENSG00000138640	protein_coding		Cell Junctions	Cell junction
ENSG00000138640	protein_coding		Nucleoli	Nucleolus
ENSG00000139567	protein_coding		Cell membrane	Cellular component
ENSG00000141664	protein_coding		Nucleoli	Nucleolus
ENSG00000141664	protein_coding		Cytosol	Cytosol
ENSG00000141664	protein_coding		Nucleoli rim	Nucleolus
ENSG00000141664	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000147885	protein_coding		Secreted	Cellular component
ENSG00000148814	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000148814	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000149136	protein_coding		Nucleus	Cellular component
ENSG00000149136	protein_coding		Chromosome	Cellular component
ENSG00000149136	protein_coding		Cytosol	Cytosol
ENSG00000149136	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000151552	protein_coding		Mitochondria	Mitochondrion
ENSG00000157456	protein_coding		Cytosol	Cytosol
ENSG00000157456	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000158717	protein_coding		Cytoplasm	Cellular component
ENSG00000158717	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000158717	protein_coding		Cytosol	Cytosol
ENSG00000158717	protein_coding		Plasma membrane	Cell membrane
ENSG00000162687	protein_coding		Cell membrane	Cellular component
ENSG00000162687	protein_coding		Vesicles	Vesicle
ENSG00000163440	protein_coding		Microtubules	Cytoskeleton
ENSG00000163440	protein_coding		Centrosome	Centrosome
ENSG00000163466	protein_coding		Cytoplasm	Cellular component
ENSG00000163466	protein_coding		Cell projection	Cellular component
ENSG00000163466	protein_coding		Synapse	Cellular component
ENSG00000163466	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000163888	protein_coding		Nucleus	Cellular component
ENSG00000163888	protein_coding		Cytoplasm	Cellular component
ENSG00000163888	protein_coding		Synapse	Cellular component
ENSG00000163888	protein_coding		Cell Junctions	Cell junction
ENSG00000163888	protein_coding		Nuclear membrane	Nucleus membrane
ENSG00000163888	protein_coding		Centriolar satellite	Centriolar satellite
ENSG00000165076	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000165672	protein_coding		Mitochondrion	Cellular component
ENSG00000165672	protein_coding		Cytoplasm	Cellular component
ENSG00000165672	protein_coding		Early endosome	Cellular component
ENSG00000165672	protein_coding		Mitochondria	Mitochondrion
ENSG00000165672	protein_coding		Vesicles	Vesicle
ENSG00000165730	protein_coding		[Isoform A]: Cytoplasm	Cellular component
ENSG00000165730	protein_coding		Cytoplasm	Cellular component
ENSG00000165730	protein_coding		[Isoform B]: Nucleus	Cellular component
ENSG00000165730	protein_coding		[Isoform C]: Nucleus	Cellular component
ENSG00000165730	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000165730	protein_coding		Cytosol	Cytosol
ENSG00000165730	protein_coding		Nucleoli fibrillar center	Nucleolus fibrillar center
ENSG00000167965	protein_coding		Lysosome membrane	Cellular component
ENSG00000167965	protein_coding		Cytoplasm	Cellular component
ENSG00000167965	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000167965	protein_coding		Cell Junctions	Cell junction
ENSG00000167965	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000168702	protein_coding		Membrane	Cellular component
ENSG00000168702	protein_coding		Vesicles	Vesicle
ENSG00000170091	protein_coding		Membrane	Cellular component
ENSG00000170091	protein_coding		Golgi apparatus	Cellular component
ENSG00000170091	protein_coding		Cell projection	Cellular component
ENSG00000170091	protein_coding		Endosome membrane	Cellular component
ENSG00000170091	protein_coding		Early endosome membrane	Cellular component
ENSG00000170091	protein_coding		Late endosome membrane	Cellular component
ENSG00000170091	protein_coding		Lysosome lumen	Cellular component
ENSG00000170091	protein_coding		Cytoplasmic vesicle membrane	Cellular component
ENSG00000170091	protein_coding		Endosome	Cellular component
ENSG00000170091	protein_coding		Golgi apparatus	Golgi apparatus
ENSG00000170370	protein_coding		Nucleus	Cellular component
ENSG00000170370	protein_coding		Cell projection	Cellular component
ENSG00000170370	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000171103	protein_coding		Mitochondrion matrix	Cellular component
ENSG00000171103	protein_coding		Cytosol	Cytosol
ENSG00000171307	protein_coding		Endoplasmic reticulum membrane	Cellular component
ENSG00000171307	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000171307	protein_coding		Cytosol	Cytosol
ENSG00000171307	protein_coding		Nuclear membrane	Nucleus membrane
ENSG00000172007	protein_coding		Golgi apparatus membrane	Cellular component
ENSG00000172007	protein_coding		Golgi apparatus	Cellular component
ENSG00000173917	protein_coding		Nucleus	Cellular component
ENSG00000173917	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000173947	protein_coding		Cytoplasmic vesicle	Cellular component
ENSG00000173947	protein_coding		Golgi apparatus	Cellular component
ENSG00000173947	protein_coding		Cytoplasm	Cellular component
ENSG00000173947	protein_coding		Vesicles	Vesicle
ENSG00000174015	protein_coding		Cell Junctions	Cell junction
ENSG00000174015	protein_coding		Plasma membrane	Cell membrane
ENSG00000177143	protein_coding		Cytoplasm	Cellular component
ENSG00000177143	protein_coding		Cell projection	Cellular component
ENSG00000177143	protein_coding		Cytosol	Cytosol
ENSG00000177143	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000177143	protein_coding		Centrosome	Centrosome
ENSG00000177548	protein_coding		Cytoplasm	Cellular component
ENSG00000177548	protein_coding		Early endosome	Cellular component
ENSG00000177548	protein_coding		Cytosol	Cytosol
ENSG00000177548	protein_coding		Vesicles	Vesicle
ENSG00000178404	protein_coding		Cell projection	Cellular component
ENSG00000178404	protein_coding		Vesicles	Vesicle
ENSG00000178878	protein_coding		Cell membrane	Cellular component
ENSG00000178878	protein_coding		Nucleoplasm	Nucleoplasm
ENSG00000178878	protein_coding		Plasma membrane	Cell membrane
ENSG00000181027	protein_coding		Golgi apparatus membrane	Cellular component
ENSG00000181027	protein_coding		Cell membrane	Cellular component
ENSG00000181027	protein_coding		Rough endoplasmic reticulum	Cellular component
